5.0
784.8617595405748,264.5297164018411
827.1874331006593,687.6486620808502
998.642350695188,396.39668609972546
502.1085455386212,678.1963682455329
613.7045558078514,660.7284941468639
901.6768716350919,77.53910757473004
660.5449321022651,903.0985823352504
404.4092087642178,376.13608829439926
582.4730741367875,441.8710067576234
623.7879748097927,292.5858495354321
530.9512518024624,86.0898297454541
521.0394450452397,265.39119552792977
356.6405912437804,210.8378620636745
673.7778238154405,326.73269803031724
653.2396399521328,524.7389585918206
106.91743019260258,421.1474689121111
473.89720193241845,247.28545925122359
308.07624529326137,393.1427480573561
758.9257050293929,902.9308474435426
921.7635254561891,935.1566321396658
88.73785511700993,834.3947822534071
144.9656913690106,760.9112406591948
107.3734705528705,839.3861048520203
31.31353482656085,149.08606167098603
849.6795709235039,42.95672052420441
751.8357088558763,788.3725713844623
249.15161918979956,231.95754639458931
357.37226966695215,547.3534378162724
303.63937204807155,398.57500939501125
741.043501935576,391.282904305121
732.5659620638662,166.68496545727984
308.73883744049726,172.72759031407335
472.004183156847,107.7680945544558
331.41151520691994,434.1595107972489
22.899418711268773,692.3893849505425
75.03449387764071,677.9765849704461
492.92368761471425,768.7511991150017
582.393668070982,783.057941116766
153.89079685874918,11.5882341969058
415.4648851306134,376.844518880771
474.35782000973205,742.6797413447239
757.9411598915718,8.068662067553634
880.9835904168359,888.5124519199825
24.547377698895588,907.6380931501849
952.4097571012135,611.1355975946415
527.0993204379565,973.8140378254828
355.87603270798894,325.00698192553233
806.8350866057096,372.7043784805982
599.475735480764,395.6370828285103
958.3665219060729,806.2270860501219
591.9036456746304,805.0957741627092
642.6687540948816,67.08086489200494
76.74323657712934,464.95425504416875
514.846828190855,973.8932216237682
239.78564874662078,658.9925565905215
476.9876199415352,159.59920349546886
175.56833830293382,306.0105724555322
507.2269879239857,472.23621898389746
443.2662222440045,347.338751307957
813.2306815151192,939.7238135418814
642.2638559305481,584.1522340528464
711.6097077200159,348.82971714738375
794.1822348637448,716.4496588117669
944.3595517434563,493.40645719007216
330.8293024631643,168.56653788410148
109.23396860735524,58.11540153503791
656.488348169886,525.3500379712035
503.03409704947575,921.238379901459
578.1540601203205,48.63025239908858
955.1137334912099,383.809209046556
378.77099587715156,795.3807941795726
162.97223477267343,462.18094754146455
946.2248900614991,316.9695065623548
632.6266207382547,917.2767873519764
164.7822477049664,783.1574189841544
573.5249454870902,136.15613222573086
725.8690602083312,645.0124399456993
1.0831690237994573,330.15933878289894
621.5250481413314,627.6619011049365
859.4980063877243,768.7782026744471
846.5644939605165,926.8155746140801
193.30875281897474,929.531400164529
254.42099635572723,972.2491470244843
268.2514192007791,511.5076805401824
86.84789929102332,16.945515094027307
70.26845328373166,233.87141330032003
429.0918223243545,112.34919147513622
796.1080611414059,220.50898552776465
729.8524225767081,738.1970797994601
789.7671302076944,558.126555493888
569.2858669679139,469.6464520726874
876.1024951214407,307.49285312333575
58.50588350747054,584.9289859162658
196.25500721524182,846.1533330204876
610.4808927285875,443.51731587332944
459.10159439066155,925.8250446086747
334.92096406672664,797.7986158036347
988.7708445135047,238.81440110433826
978.694465331204,940.5072599489444
70.32770174723201,605.1821575064373
158.50840047573612,735.6768006489897
874.0532721699724,116.01394032853851
614.0329127802776,132.6287565046207
673.3162094688533,698.0362572980771
347.3447522602443,720.5241866874096
161.85206762575376,600.9517773623757
808.5105270210001,245.26124658987237
423.3381236380983,251.24935462693531
737.3256706721021,781.0101420741286
509.47016649802555,764.8783787670902
877.669887656007,425.43442547685106
642.3195511675161,166.05881552891654
543.6361884702619,970.6556877646212
772.5680488166784,20.631345349161002
935.5347570791566,991.2760716029671
597.2887253520416,759.7354367083883
179.0690650525214,186.28152224956528
169.2615356178543,443.23496212746016
292.4267020896284,613.4056248983056
914.382292187464,92.1948040151489
673.7224481720917,662.5425564439689
214.5442431586163,5.843975275731217
245.1768391935125,229.05490285744722
710.4418383609368,670.8438077011316
90.60845992506883,568.3300658306525
132.06607985272933,969.3129499410619
279.26374689749014,739.6970633185321
774.2320925796389,396.94301456907453
581.7033349435335,380.8227643986676
700.2988469272794,913.6722089364501
952.4089347511941,792.9651352539497
379.31192270460343,866.766643931957
978.9709345471955,962.9681235436783
740.1204247576578,149.79195207729722
979.1610540038827,199.6413382942045
560.5892548820175,390.84095925413817
64.89065966907992,520.1749946017271
700.8484941219289,499.515310290763
286.00023218143343,786.4984750364341
936.5916555371978,344.54260632616194
917.0207890960461,861.9990593490888
51.75543079429934,682.5423291485929
56.49348548129207,735.7745647050676
409.48317343232685,713.3381494284208
971.1289140401511,644.6020702820847
436.0951960588387,798.345226170417
36.032852061706365,712.0621288759719
324.85916030140925,945.9457477397732
697.4205477357103,519.766352855498
794.6738392114275,641.3969836033542
615.6871479688116,327.3932009740228
923.3502856617237,478.70069283288655
34.39688817407216,366.24567305449307
915.994591093273,837.9939712022134
464.69890682151504,745.3013733979041
166.06653299265574,544.4056377536895
974.873535377278,29.23389032461554
