401.02736356890733,372.28863436956925,777.7705528490981
401.1115986542756,410.01633707035603,776.806442695532
111.46795840075107,734.0939886411985,294.5603742512349
458.0392259634015,166.7803281597624,988.6027506998778
564.6312121908138,161.1646698374871,215.0216751453614
878.8101929655547,911.9913804713628,339.9676511537609
926.7966255164041,300.62568973698234,130.176899807671
950.4745894241702,318.6260526745399,124.6450705295692
786.6891279573332,97.37598448256225,794.0506301527207
626.6500371173281,249.2888724949216,837.1359247915589
699.8183877115739,254.90465473837222,824.8280884610036
261.2044140402566,301.3740077070457,528.0860839398553
247.30171360887775,388.7797298547204,455.5361745940523
728.0976945691355,201.0505058304132,382.3683932525521
804.8255975611704,164.6876256241987,428.0602697158492
673.0026393817211,673.8211270957935,906.8592856166788
607.560343703863,627.6680339338945,953.6545125296393
461.83611015413226,759.3930287760986,764.363354034424
873.3840666893954,123.79483415972514,259.40232860066146
925.1858713072382,393.64371512661967,115.87432612395598
432.8287757301065,348.56995646151313,198.40405629825065
461.59029058345067,323.90309438453005,206.40985070086504
841.7316237052885,227.19829303985284,788.2498987513984
923.3831279070273,553.8971462082354,578.9926982837912
945.8408410358398,529.2833473152558,619.2445732503132
942.1456829407116,485.8920435836388,561.5603369570947
984.3305410942336,529.96044816443,609.9606892891578
269.0555164912419,942.0954788053484,760.550396863174
737.0026757616898,274.85890187428043,328.2250802577581
695.0689814736331,266.05719622231936,411.9838507747094
738.7863973098741,641.8398197153258,360.0534065573986
740.1434731854242,685.6316082230582,408.21535730920476
606.6715661000612,999.7061586835367,896.3944103376205
541.2063423410632,933.4335281680264,866.9819216934119
569.41572017136,993.9820961601563,931.0846585754011
531.5318317676105,962.1364528806506,865.5207853877944
620.5838215518636,990.4065381022704,915.1824766816553
660.6695744110029,534.5399857224096,193.9138796895865
99.86353921617408,513.9662038383788,275.61151811420416
554.6225753570558,824.2530305893516,483.5433904714665
588.4832565857755,775.285160531192,529.2085240264294
544.0601442595264,824.2076164423187,462.8903250082217
136.79968685690392,346.07873256736633,209.1483606277823
188.10791428913464,350.915116774968,197.2973487346984
181.40735016346397,378.14282399283263,185.3708564044769
100.88562398914691,665.9560030282461,938.9991090280892
604.4161208670679,271.0574872086411,759.8252366063797
595.01832047323,207.6144097724506,790.1985847578584
985.2233195637488,778.4925421406972,853.9922087048275
249.259429105793,505.83693802608644,195.4447546531325
