381.68705586514915,369.84387486044113,515.7574592792784
867.7403237606286,695.0999980930428,199.09258736788237
258.0714550162968,527.197991380229,728.5368079269607
750.6486068475102,491.0519406083098,464.64049779639095
638.9135081947213,707.4220773276531,61.97483923950053
276.6091972616922,572.5753538175992,712.0180121241042
145.33990558803188,335.58547597506396,639.6990365017564
836.1502107680885,418.11328081266663,499.2653308771335
319.1310050988138,162.35296564822366,509.1716733630511
566.5469845141528,852.5303856637119,862.2987614740653
903.3982562451033,380.6521561553411,250.1614049691776
321.06874872102145,309.9824088037998,35.46637320713675
375.4068072083466,53.01193746749511,614.8268822489548
728.0976945691355,201.0505058304132,382.3683932525521
928.5674439929296,418.816905757586,737.6039156528379
120.62017868494846,914.5618395146644,608.9568413772423
322.4274205833203,762.5735192891716,535.3060631388375
228.012161008328,928.1245805353658,44.46431019665242
591.0880452465723,833.0951399084685,899.6635320547949
59.918260908196075,941.2900058639734,67.06694204000907
61.90632419222919,513.3860726182086,96.60221951023296
596.0782691873654,452.70406986878345,105.71301179896575
949.5131710582901,552.9167809142995,31.44120548797902
492.79147232417955,770.7915984764595,849.4733121875273
588.8904274039538,735.7839060108878,241.278515475166
589.8024881901489,741.4645310592244,670.1930550712786
211.15811097703653,214.66795022977925,331.4294803049903
161.09459382425374,82.97841319332055,939.1257530319563
774.3687542592107,783.1376275966991,200.0440851925911
506.6142543084303,896.1659482222968,66.45620587265843
388.4049544097948,276.18241440141543,583.9987170993068
83.42519552318639,848.5160775590463,183.90277927858833
139.31454553475342,816.2320878245624,921.7461144113897
175.17917818390006,565.4843644065039,441.5259476101983
867.2626150416656,291.5735944348137,148.80753804721635
395.9434148196601,676.4243829483407,713.9403783894072
598.7674654726738,845.1009876275303,124.66255462182163
713.070321492553,701.9144737691493,968.6817389763721
714.9337625058829,639.7109819620199,913.4783159524957
295.53354703320167,902.1799778053655,797.743686842763
561.7900549433629,175.23528697128398,4.8316735434199565
287.46201065481137,372.8188584282502,356.3764914906891
507.2420632274113,680.3102493092322,835.6065245504798
556.8344724109792,36.041876362626454,692.104512448926
524.1083806629102,857.6228022532407,153.7560563280893
858.673369072554,866.926690920294,729.4235368546384
254.6245527934259,586.0187253603399,13.64804369520467
509.7047932962924,270.42175682233784,846.5119672315518
384.97407543435133,188.36431319907544,598.17011184459
223.30420103458383,213.56046585331455,431.12890168790983
646.9954417726117,967.0436871806919,883.456105785243
872.4782876771003,667.9726166387428,222.15752352235162
158.2608309077167,843.651640714927,78.66208457183421
604.3686852771198,451.5969068321647,866.3332596546874
323.1394340314173,866.7836514065995,138.2153664602178
438.9036352110901,418.6713033577314,478.8000435776657
530.0357977827487,869.6810362481591,731.7929222775608
560.247198299091,548.6438172518931,170.36741056126493
199.3939662210985,762.5875462095166,314.2477273657549
312.9521107695736,164.5208699038485,369.6699257461554
840.8219606526443,474.61550465072656,231.95547532500737
102.44044707645116,778.141867483338,247.71375457094746
65.23158310658472,855.1806518029027,673.6404686401272
175.71522243410354,844.6018451842189,865.2561269265263
540.4949173824416,390.99780657162864,184.57013366787677
624.0239312720512,613.0764541034071,576.7058945878387
669.954947399096,173.46020042788922,46.87479494165292
952.4042249610021,811.0517466662486,301.23359910790236
977.2336854041246,492.05542930731315,141.31331276476487
546.3650681361481,789.7116321915196,122.88688652651759
385.06886232611794,858.2774063217469,674.6080827020153
225.00175794218046,108.15436386091926,213.95258575868593
539.1717144117578,354.1276608463213,30.927799128243173
491.0794135839445,133.2344576258221,743.6862243013726
230.99481922030364,419.4871824976779,807.491078757676
807.4052075435759,792.0717685923987,488.8257087572868
668.370878828444,559.9843171556506,65.76497081791722
277.3660918044153,19.424747035374,600.8645759958162
604.6457739736139,784.9603296237248,886.3769006788456
64.94066910929585,997.85367283652,2.612437730829642
111.46795840075107,734.0939886411985,294.5603742512349
131.77723371054984,972.441821562731,324.71416095306137
435.9797509010661,578.4176688474661,532.5056671745241
818.9149096267342,133.21006171897753,90.01478669617968
959.8193804078605,590.9397044926978,926.0463642638408
178.13961190502215,868.5463809756513,995.2919215013965
737.0026757616898,274.85890187428043,328.2250802577581
29.41255041575319,95.13472303691873,908.1623019325746
